article_stock_id,article_id,stock_code,published_at,title,description,body_head,url,suggested_event_id,gold_event_id,label_status,label_note,reference_set_type,evaluation_eligible,qa_reason,qa_warning,event_size,event_start_at,event_end_at,split_unit_id,split_unit_size,split_unit_eligible_size,split_unit_event_count,split_unit_article_count,split_unit_start_at,split_unit_end_at
4861:005380,4861,005380,2026-07-15T23:58:00+00:00,현대차 ‘포레스트런 2026’ 참가자 모집,"현대차 는 총 6500명의 참가자와 함께 사헬 지역에 총 10만 그루의 나무를 심을 계획입니다. 참가 희망자는 23일부터 현대Shop에서 5만 원의 기부 참가권을 구매할 수 있으며, 선착순으로 마감됩니다. 현대차 관계자는...",현대자동차 유엔세계식량계획과 협업해 사막화 방지 위한 나무 10만 그루 식재 현대자동차가 지속가능한 미래를 위한 친환경 러닝 캠페인 ‘포레스트런 2026’ 참가자를 모집합니다. 현대자동차 제공 [뉴스클레임] 현대자동차가 지속가능한 미래를 위한 친환경 러닝 캠페인 ‘포레스트런 2026’ 참가자를 모집합니다. 11주년을 맞이한 이번 행사는 오는 9월 12일 여,https://newsclaim.co.kr/news/articleView.html?idxno=3069549,005380_evt_089,005380_gold_027,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4830:005380,4830,005380,2026-07-16T00:22:00+00:00,"현대차, 친환경 캠페인 '포레스트런' 개최…참가자 6500명 모집",포레스트런은 미세먼지에 대한 경각심을 높이고 숲 조성을 통해 환경 보호에 동참하는 현대차 의 대표... 현대차 는 올해 캠페인에서 세계 최대 인도적 지원 기관인 유엔세계식량계획(WFP)을 공식 기부처로 선정하고...,"▲현대자동차, 함께 달려 나무를 심는 '포레스트런 2026' (사진=현대자동차) 현대자동차는 지속가능한 미래를 위한 친환경 캠페인 '포레스트런 2026' 참가자를 모집한다고 16일 밝혔다. 포레스트런은 미세먼지에 대한 경각심을 높이고 숲 조성을 통해 환경 보호에 동참하는 현대차의 대표 사회공헌 캠페인이다. 2016년 시작한 '롱기스트런'을 지난해 10회차를",https://etoday.co.kr/news/view/2604349,005380_evt_089,005380_gold_027,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4819:005380,4819,005380,2026-07-16T00:28:00+00:00,"현대차, 친환경 러닝 캠페인 ‘포레스트런 2026’ 참가자 모집",현대차 는 오는 9월 12일 서울 여의도공원에서 열리는 '포레스트런 2026' 참가자를 모집한다고 16일 밝혔다. '포레스트런'은 참가자들의 기부를 바탕으로 나무를 심고 숲을 조성하는 사회공헌 캠페인이다. 현대차 는 2016년...,"현대차, 친환경 러닝 캠페인 ‘포레스트런 2026’ 참가자 모집 자동차/항공/철도 입력 2026.07.16 09:27 기자명 최정인 기자 0828sarah@ezyeconomy.com 페이스북(으)로 기사보내기 트위터(으)로 기사보내기 카카오톡(으)로 기사보내기 네이버블로그(으)로 기사보내기 네이버라인(으)로 기사보내기 URL복사(으)로 기사보내기 바로가기",https://ezyeconomy.com/news/articleView.html?idxno=237619,005380_evt_089,005380_gold_027,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4632:005380,4632,005380,2026-07-16T03:18:00+00:00,"현대차, '포레스트런 2026' 참가자 모집…친환경 러닝 문화 확산 - 이코노미사이언스",현대차 는 오는 9월 12일 서울 여의도공원에서 열리는 '포레스트런 2026'을 앞두고 7월 23일부터 참가자 6500명을 선착순 모집한다고 밝혔다. 참가자들은 여의도공원에서 서강대교를 왕복하는 총 10km 코스를 완주하며 건강한...,"현대차, '포레스트런 2026' 참가자 모집…친환경 러닝 문화 확산 김연옥 기자 yeonok@e-science.co.kr 기자의 다른기사 보기 SNS 기사보내기 기사스크랩하기 다른 공유 찾기 현재위치 [Life-Health] 입력 2026.07.16 12:16 댓글 0 인쇄 본문 글씨 키우기 본문 글씨 줄이기 이 기사를 공유합니다 닫기 (사진= 현대차그룹)",https://e-science.co.kr/news/articleView.html?idxno=132051,005380_evt_089,005380_gold_027,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4544:005380,4544,005380,2026-07-16T05:54:00+00:00,"현대차, 친환경 러닝 캠페인 ‘포레스트런 2026’ 참가자 모집","현대차 는 올해 세계식량계획(WFP)을 공식 기부처로 선정하고 사헬 지역 생태계 복원 사업인 '하프문... 현대차 관계자는 ""참가자들과 함께 달리며 나무를 심고 지속가능한 미래를 만들어가는 캠페인""이라며 ""더 많은...",[스마트타임스] 현대자동차는 친환경 러닝 캠페인 ‘포레스트런 2026’ 참가자를 모집한다고 16일 밝혔다. 현대차 제공 포레스트런은 참가자들의 기부를 통해 나무를 심는 친환경 사회공헌 캠페인으로 2016년부터 운영되고 있다. 현재까지 약 25만 명이 캠페인에 참여해 총 747만㎞를 달렸으며 3만850그루의 나무를 식재했다. 올해 포레스트런은 오는 9월 12,http://smarttimes.co.kr/news/articleView.html?idxno=47364,005380_evt_089,005380_gold_027,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4879:005380,4879,005380,2026-07-15T23:43:00+00:00,"현대차, '포레스트런 2026' 참가자 모집…""함께 달려 나무 심자""","현대차 는 미세먼지에 대한 경각심을 높이고 깨끗한 하늘을 만들자는 취지로 2016년부터 참가자들의 나무... 현대차 는 올해 참가자 1인당 기부 규모를 대폭 확대해, 총 6500명의 참가자와 함께 사헬 지역에 위치한...","기존 ‘롱기스트런’ 이라는 이름으로 운영되던 이 캠페인은 10회차를 맞은 지난해부터 나무 식재의 의미를 더욱 강조하고자 ‘포레스트런’으로 명칭을 변경했다. 현재까지 이 캠페인에는 누적 참가자 약 25만 명이 함께했으며, 총 747만 km를 달리고 3만850그루의 나무를 식재했다. 올해 진행되는 ‘포레스트런 2026’은 오는 9월 12일 여의도공원 문화의 마",https://edaily.co.kr/news/newspath.asp?newsid=02906086645515176,005380_evt_091,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4873:005380,4873,005380,2026-07-15T23:52:00+00:00,"현대차, '포레스트런 2026' 참가자 모집…""함께 달리며 나무 심는다""",현대차 는 올해 세계 최대 인도적 지원기관인 유엔세계식량계획(WFP)을 공식 기부처로 선정하고 '하프문... 현대차 는 올해 참가자 6500명과 함께 니제르 지역에 약 10만그루의 나무를 심을 계획이다. 참가를 원하는...,"[이코노뉴스=조희제 기자] 현대자동차는 지속가능한 미래를 향한 달리기 캠페인 '포레스트런 2026' 참가자를 모집한다고 16일 밝혔다. 기존 '롱기스트런'이라는 이름으로 진행되던 캠페인은 10회째였던 지난해부터 나무 식재의 의미를 강조하기 위해 '포레스트런'으로 명칭을 변경했다. 현재까지 누적 참가자는 약 25만명에 달하며, 참가자들은 총 747만㎞를 달리",http://econonews.co.kr/news/articleView.html?idxno=441279,005380_evt_091,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4866:005380,4866,005380,2026-07-15T23:56:00+00:00,"현대차, 함께 달려 나무를 심는 '포레스트런 2026' 참가자 모집",현대차 는 2016년부터 참가자들의 나무 기부를 통해 숲 조성에 동참하는 친환경 사회공헌 캠페인을... 현대차 는 11주년을 맞는 이번 '포레스트런 2026'에서 세계 최대 규모의 인도적 지원 기관인 '유엔세계식량계획(WFP)...,"현대자동차 포레스트런.(현대자동차 제공) 관련 키워드 현대자동차 신현우 기자 한화필리조선소, 3조 규모 美 '골든돔' 프로젝트 사업자 선정(종합) 한화 필리조선소, 美 미사일 시험 계측함 2척 수주 …3조 규모 관련 기사 제네시스, '마그마·GMR' 특별전 운영…고성능 차량 경험공간 조성 ""23년 만의 여행""…현대차그룹, 교통약자와 함께한 '더 무빙 룸'",https://news1.kr/industry/general-industry/6229819,005380_evt_091,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4773:005380,4773,005380,2026-07-16T00:50:00+00:00,"현대차, 함께 달려 나무 심는 ‘포레스트런 2026’ 참가자 모집 - 문화경제",조성하는 현대차 의 대표적인 친환경 활동이다. 누적 참가자 25만 명이 참여해 총 747만km를 달렸으며... 9월 12일 서울 여의도공원에서 출발해 서강대교를 왕복하는 10km 코스로 진행되는 이번 행사에서 현대차 는 세계...,글자크기 설정 기사의 본문 내용은 이 글자크기로 변경됩니다. 사진=현대차그룹 현대자동차가 지속가능한 미래를 향한 친환경 사회공헌 러닝 캠페인 ‘포레스트런 2026’의 참가자를 모집한다고 16일 밝혔다. 2016년 ‘롱기스트런’이라는 이름으로 시작해 올해 11주년을 맞이한 이 캠페인은 참가자들이 달린 거리만큼 나무를 기부해 숲을 조성하는 현대차의 대표적인 친,https://cnbizm.com/news/articleView.html?idxno=308776,005380_evt_091,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4470:005380,4470,005380,2026-07-16T07:04:00+00:00,"현대차, 함께 달려 나무 심는 '포레스트런 2026' 참가자 모집 … UN WFP와 협업","이번 행사에서 현대차 는 처음으로 유엔세계식량계획(WFP)을 공식 기부처로 정하고 '하프문 프로젝트'에... 현대차 는 참가자 1인당 기부 규모를 대폭 늘려, 총 6,500명의 참가비를 모아 사헬 지역 니제르에 약 10만 그루의...","러닝 참가자들의 나무 기부 통해 숲 조성하는 친환경 사회공헌 캠페인 23일부터 현대Shop 사이트에서 참가자 6,500명 선착순 모집 지난해 진행된 현대자동차 '포레스트런 2025 파이널런' 참가자들이 서울 여의도 일대를 달리는 모습. 현대자동차는 오는 9월 나무 심기 달리기 캠페인 '포레스트런 2026' 참가자를 모집한다고 16일 밝혔다. 이 캠페인은 미",http://worktoday.co.kr/news/articleView.html?idxno=86840,005380_evt_091,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4875:005380,4875,005380,2026-07-15T23:50:00+00:00,사헬 니제르에 나무 10만 그루 심는다…현대차 '포레스트런 2026' 참가자 6500명 모집,현대차 는 지속가능한 미래를 향한 달리기 캠페인 '포레스트런 2026' 참가자를 모집한다고 16일 밝혔다. 현대차 는 미세먼지에 대한 경각심을 높이고 깨끗한 하늘을 만들자는 취지로 2016년부터 참가자들의 나무 기부를...,"2016년 시작 올해 10회차 누적 참가자만 25만명 현대자동차가 올해로 10회차를 맞는 친환경 달리기 캠페인 참가자를 모집한다. 지난해 진행된 현대자동차 '포레스트런 2025 파이널런' 참가자들이 서울 여의도 일대를 달리는 모습. 현대차 AD 원본보기 아이콘 현대차 close 증권정보 005380 KOSPI 현재가 434,000 전일대비 등락률 0.00%",https://view.asiae.co.kr/article/2026071608503054971,005380_evt_093,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4862:005380,4862,005380,2026-07-15T23:58:00+00:00,"현대자동차, 아프리카에 나무 10만 그루 기부하는 ‘포레스트런’ 참가자 모집",현대차 (005380)는 2016년부터 ‘롱기스크런’이라는 이름으로 참가자들이 나무 기부를 통해 숲 조성에... 현대차 는 올해 참가자 1인당 기부 규모를 대폭 확대해 총 6500명의 참가자와 함께 사헬 지역에 위치한 니제르에...,현대자동차가 지속가능한 미래를 향한 달리기 캠페인인 ‘포레스트런 2026’ 참가자를 모집한다고 16일 밝혔다. 현대차(005380) 는 2016년부터 ‘롱기스크런’이라는 이름으로 참가자들이 나무 기부를 통해 숲 조성에 동참하는 친환경 사회공헌 캠페인을 진행해왔다. 10회차를 맞은 지난해부터는 나무 식재의 의미를 더욱 강조하기 위해 ‘포레스트런’으로 이름을,https://sedaily.com/article/20068360?ref=naver,005380_evt_093,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4782:005380,4782,005380,2026-07-16T00:44:00+00:00,"현대차, 포레스트런 참가자 모집…니제르에 나무 10만 그루 기부",현대차 는 2016년부터 미세먼지에 대한 경각심을 높이고 환경 보호에 동참하자는 취지로 캠페인을 운영해... 현대차 는 캠페인 11주년을 맞아 올해 WFP를 공식 기부처로 선정하고 '하프문 프로젝트'에 참여한다. 하프문...,현대자동차가 참가자들의 달리기와 기부를 연계해 아프리카 사헬 지역의 숲 조성에 나선다. 올해는 유엔세계식량계획(WFP)과 협력해 니제르에 약 10만 그루의 나무를 심을 계획이다. 현대자동차는 16일 친환경 사회공헌 캠페인 '포레스트런 2026' 참가자를 모집한다고 밝혔다. 행사는 오는 9월 12일 서울 여의도공원 문화의마당에서 열린다. 참가자들은 여의도공원,https://zdnet.co.kr/view?no=20260716094309,005380_evt_093,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4723:005380,4723,005380,2026-07-16T01:32:00+00:00,"현대차, ‘포레스트런 2026’ 참가자 모집...니제르에 나무 10만 그루 조성",현대차 는 오는 9월 12일 서울 여의도공원 문화의 마당에서 행사를 개최한다고 16일 밝혔다. 참가 신청은... 현대차 는 미세먼지 저감과 산림 복원을 목표로 2016년부터 캠페인을 이어오고 있다. 지난해 10회 행사를 계기로...,"기자명 홍기원 기자 입력 2026.07.16 10:30 SNS 기사보내기 Email Share Scrap Print 본문 글씨 줄이기 본문 글씨 키우기 이 기사를 공유합니다 WFP와 협력해 사헬 지역 복원 사업 참여 9월 여의도공원서 개최 현대자동차, 함께 달려 나무를 심는 '포레스트런 2026' 참가자 모집. 현대자동차가 지속가능한 미래를 향한 달리기 캠",https://getnews.co.kr/news/articleView.html?idxno=875255,005380_evt_093,005380_gold_027,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00,SU_3c2d0a6256,35,35,1,35,2026-07-15T23:38:00+00:00,2026-07-16T21:00:00+00:00
4869:005380,4869,005380,2026-07-15T23:54:00+00:00,"현대차·기아·제네시스, 여름 휴가철 맞아 차량 무상점검 실시","현대차 그룹은 오는 27일부터 31일까지 전국 블루핸즈와 오토큐, 기아 직영 서비스센터에서 '여름 특별... 현대차 와 제네시스 고객은 전국 1205개 블루핸즈(직영 하이테크센터 제외)를 이용할 수 있으며, 기아 고객은 17개...","7월 27~31일 전국 블루핸즈·오토큐서 진행…냉각수·브레이크·배터리·공조장치 등 주요 부품 점검 [프레스나인] 현대자동차와 기아, 제네시스가 여름 휴가철을 맞아 전국 서비스 네트워크에서 차량 무상점검 서비스를 운영한다. 현대차그룹은 오는 27일부터 31일까지 전국 블루핸즈와 오토큐, 기아 직영 서비스센터에서 '여름 특별 무상점검 서비스'를 실시한다고 밝혔",http://press9.kr/news/articleView.html?idxno=79532,005380_evt_098,005380_gold_026,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00,SU_b186272002,32,32,1,32,2026-07-15T23:38:00+00:00,2026-07-16T08:08:00+00:00
